sleep_hours,screen_time_hours,exercise_minutes,water_intake_liters,stress_level,meditation_minutes
5.213327268168738,7.200083997301349,13.986731378677348,2.211110645370426,6.992065006615052,6.476683885658478
7.238499214737637,6.1311545577783235,46.371259496120544,2.7937997846522142,8.548479236080363,17.484532629527642
8.777870870142161,9.353373463100887,23.753925725477902,1.5126464498509842,4.161373938031047,34.116481834861005
5.5293226705413385,8.44959744135369,54.47184861270363,1.1283941670692244,4.002629952127241,30.177615926616166
7.357880140582051,9.054316765789263,26.61151531532394,1.6678361079616295,5.639531026963724,17.43879861831207
8.496669643,6.0615419980291465,75.99868810035079,1.9480863551858567,4.6346004561562255,22.79434072024829
7.330443092908377,7.027558145793578,29.334934153275256,3.331928931238066,5.637001705996346,7.713956846
6.214025557224614,6.201845838759976,38.55876967588649,3.419621010149897,8.125497570106024,29.640893506688016
7.015579608,8.720798581046266,61.27034434739339,0.9597437544836388,4.043706554587443,0.0
8.435873068341815,4.08399261673917,20.382713671320897,2.0670038885665107,4.390642074812539,24.128281610861624
7.393866789846163,5.714295003261767,49.54919869208259,3.0582315176323878,5.348622007053154,19.95589710199775
6.994944126159486,6.487149934698149,71.14285508564856,2.4157175004550204,4.543363147949662,7.441406132455755
8.734214689,7.635212068166345,12.850335308775447,3.7036467726539417,1.1719883439730254,12.912132432620623
7.772376804925635,9.550275304812263,48.692677170646085,3.0388007537050417,3.839744714602121,3.657472968439405
5.195646357,6.826054723441384,50.19765588496847,2.285851916568948,6.374746484475009,4.083599521977678
7.947118992972992,5.42916981714577,60.636457435546205,2.3570645030967383,7.875093501865293,0.0
8.424338132,3.1311821093415273,20.26098578243836,2.4545681339161227,2.6907628649245465,22.67513902200712
5.144025419368768,5.786182057292564,18.590867738314472,1.8232340825912476,2.681435201538314,27.05344969426681
3.596890756200067,7.236116424313225,55.43883131233795,3.251371308519599,5.060467605434671,0.0
5.437100996832473,4.380569987384651,50.93969346466372,3.0939430541932413,1.0,33.38305516151506
6.846250468474578,4.343563284632415,50.00985700691753,2.8634166141219444,4.110059594025746,14.879917633631605
8.514682517571902,7.518879965917591,51.92896418993952,2.6940597514855966,1.527915880897213,17.89853204876838
5.663571948725307,7.384404784462353,31.399505568430182,1.6854417767735894,7.7381226,0.2758716441492375
7.832680399981701,4.887860305714378,49.64507394322007,2.9033545593134,3.461337691299191,28.20825750164865
3.0,4.65965689879447,50.86144946597362,2.603281978131801,8.305668372678054,17.00250093166834
7.270460081,8.884018398176543,30.71297163947264,4.101815276,7.227042706916678,26.388262397712992
6.389889319171855,9.933221616209817,82.31549022289514,1.4653671216683029,3.7073654046051674,27.208583206477435
10.0,6.088120140219701,54.47665841823575,1.9213636896885613,2.856080726307845,28.348744227212705
4.161870569151018,9.716595224356958,21.17393005594703,1.230684354306267,4.612908501664823,8.517192241477971
6.9782477757936565,4.003353831737345,58.1310721726766,2.325584166586345,4.790706751483594,12.920379921067957
4.152667972563383,6.291373098455857,25.50636659545357,1.1072805056036057,5.692293887904802,8.882979252704853
6.175438400256324,3.177542077409516,60.74169207484904,3.4484013089348613,3.446913420939642,23.95096462741283
4.448267551594059,3.2461399900778622,68.17191158014808,3.373789847096134,6.492789747044406,18.32889229363741
10.0,9.073099110921405,28.58635363296579,2.372294417287485,5.530656109999799,25.69144864013238
6.466678197908518,8.743450116304555,64.26752258488644,1.6890225694157048,4.319209686568272,26.127388030572323
6.683455760034974,9.449813619409788,53.25561853872996,1.280717961152592,3.575918689163954,0.0
6.935899412342045,6.317037308622613,61.4412032,1.9369083082876744,4.630230033802628,28.507701305538724
5.301584810818624,7.708242540728238,82.93585965307895,3.0002970978726644,3.3661974963448613,24.50860957765717
8.582858100491164,3.533940315996216,40.09223767994259,1.8703578480081051,5.116877389767176,11.307751168145025
7.960291218229513,4.2480227809393725,29.92527671285021,4.026860940805376,5.170877370439819,18.497927665296288
8.376907544007672,7.99098335966982,27.209711407489536,3.692556352,5.523414566952678,13.76330428417296
5.173057176945566,4.618622297612124,28.683794300691236,2.5006591547235493,8.532484819343708,21.16055678631176
8.702972822866077,3.5494325887772646,43.45796581171792,2.130505395838493,4.735110560600855,11.286036192951237
8.529761918989461,4.298583873812573,51.82303949633288,2.0446432802028385,7.009195734248965,19.78927241169108
6.651410447513774,6.393090163094511,50.53381598660038,3.778701408420808,5.459174793951403,15.67305304659352
8.342531613315346,5.388984662329134,61.54366498072048,1.974643734754168,4.523511396203092,10.678060965046948
7.409007434941431,5.621330315163085,45.26003783755814,3.2474951621866888,4.761681460097532,16.90136244902059
4.609000701788537,6.472112351352873,74.07068154314634,2.5174337704546432,4.882347181663899,42.06469573488758
6.725791147,8.825084757672851,39.70686333524088,3.0708497711393408,5.559535415456432,8.144633701743182
6.277734943330529,4.610678513517133,99.40338333179238,1.8436821667449883,3.08135847,12.500564087384308
7.128128932071841,7.726432687858776,57.51334695530012,2.2336651235826173,2.069319233110066,8.318876003669693
8.531689431599961,3.036863314423492,27.856848871674348,2.4806539842370703,6.308594786948551,9.367836144724162
4.537987996704182,8.502611939695251,23.582150038777755,1.9949067058635448,6.796247665162518,23.15774353385358
6.334633137939345,3.862478600213831,54.6494483048637,3.499379335499598,6.4912716656056055,22.15882459636068
5.767243851,5.0222931935087605,40.53074429348298,1.888553496267168,5.309944037112945,14.941364966786905
5.831663042,8.031029591162962,59.28000988184184,2.0383742867118424,6.534449254906577,25.26296585269112
5.7653364267496485,9.22044091092965,54.46475249,3.5869600189023805,6.426858052034285,22.93443295
7.102255533220656,5.747876920716902,43.54342174686254,3.4319417894364026,6.575258717909909,13.376658139737858
7.784763179256009,8.871590431647945,28.06412564,3.770383017860504,3.280918357315773,0.0
7.522487438334288,3.75382576612281,14.703055506282707,0.9733814687379724,2.806096405690738,23.297830079490023
7.278502311338735,5.789705193807037,36.06970095865958,2.6605781992334827,4.222861506495459,16.69664621001975
7.932616731738465,9.44833119458785,62.12797588646944,2.572225059704885,4.9652317809146895,15.22223463700592
10.0,5.020225045432317,49.28187488260408,2.050613692443318,4.516157745735421,10.339519799902844
7.203837121470831,8.721430481747415,20.08522442576024,2.759567511885724,1.246619337324249,22.44648949116316
8.531707604,7.857884066632165,48.46361851702364,2.242846616,8.443385224270283,18.48496252428501
8.446275151856781,4.637266742078287,52.706347594576734,2.629593814722276,4.451908022228529,12.631719571977031
9.666691244545929,4.929451035285419,27.32285127597734,5.0,5.345408833153908,2.7454545278108853
7.840778297425108,3.6484581406686476,48.07450211891056,2.753704611302766,7.489097981526117,25.67929101880076
5.733525728539099,6.376863337928034,46.16417437,2.787305278482308,1.0,21.04905223155877
7.457322881532818,8.019568785915103,22.140594043387537,3.156975468012673,3.976612256176576,17.55402899945596
7.376708115126322,8.065387317034618,52.155747206965664,2.6445156247970543,4.225765452840391,0.0
8.222773913181664,9.235031299972121,56.215690527364686,1.6215738590719373,4.327379909098711,14.621057428839402
5.689904995750868,6.792327036532688,66.66102486350553,1.1826306166853822,4.653026818572094,12.587962965243369
8.899481610939429,4.442658021330921,66.07604104069806,2.4765671498384734,7.894269596889689,8.815043149456594
7.007855724,5.142326439156392,17.446612640858177,2.2847111773013773,6.346917751454445,22.54235278564284
8.259068880897598,8.396437155913965,26.243499201697546,0.9291183337746622,6.916070537257659,22.148600341672772
7.464509737,9.91968150470963,55.3007053441732,3.803514201298229,5.094240543621847,19.36824717192388
7.183886167480003,5.122318206090956,55.275719018244175,2.585602434692409,2.2012539077089976,25.378909147677422
7.350784615725656,4.903869806103636,55.30095372612096,3.651549083731539,1.0,4.777014859661575
8.007988017071835,7.645784956297354,120.0,0.7145101727262702,1.941184553536738,10.463459432306934
9.937982191107128,8.974991096724029,56.41781021386334,3.666789644604581,5.719531408332039,15.747922631858058
3.9739339227565686,3.0154570912653087,67.71131280361197,2.111835936039677,5.063539425,8.779979807720848
7.810004423386083,8.93218012731171,64.08003526986406,3.5073263054800616,4.579672704887985,22.271692217035422
7.065951694001121,3.197450769312503,58.02782502611596,2.6718947790477205,4.262846186519727,9.777991518683049
6.734340149193093,5.610443891331321,38.69461510719309,2.862605241535756,9.023443150885496,27.983700044467547
3.455082665308699,8.30271980631119,60.17938440986535,2.863613632222636,3.3541928180470517,5.688405982498102
7.870311521882527,7.099027558344829,29.543495709248564,2.1598898415107826,6.855638912232118,36.31983649500617
6.812544044678029,4.334910983178973,40.26362786519982,1.9827882105044363,5.003825872041988,35.29297355602423
5.748357298,3.4584631722208026,35.29272904341793,2.211071848404738,4.878120976428006,14.052468536846554
7.063719959076228,3.030316853584763,46.63748278772645,1.3224726333605146,7.353275097233488,26.461704509257483
6.560814653,7.220820940827229,91.29317133347016,2.115431757,7.925060765,10.99571939491393
4.386410249472763,4.377967343358568,7.654696148165037,1.942566837005087,4.520901086230324,25.13286498231345
7.132277078737188,8.207594596191635,58.72520380749027,1.3032757178643288,6.598405438484284,13.240216685432292
7.870110294550021,6.159860978514822,12.745682576206969,2.866933020575419,5.727782724300107,2.145601015
6.176149877978911,9.271222930841784,35.56136268421133,2.506173945546221,5.014874277619829,0.0
7.392569249027685,8.187788396444637,66.77901193934733,2.6968338586537177,5.408509885314052,12.312865539293895
7.162167961840246,6.8881353485526375,46.285600381909255,3.0579606331694267,3.623982370310325,17.790625086852927
8.568238333856163,5.737396396550324,23.44510444141388,2.3097119542228848,4.387801213337831,28.303164260362166
6.844461409496989,9.008438527894835,30.69392581480064,1.749026869367914,3.8387294404945873,15.366250321513904
8.201637758740345,8.652441974934568,58.59195497869352,2.7431536186459717,6.802753432857839,25.02910134717589
6.529970866271713,5.179706695860762,30.392667365657267,0.5,4.809597768917875,10.460584527784732
9.950982942242783,8.915631694715934,49.329171791639496,2.4135239268102318,2.404571950769923,11.627210304685548
6.344737602040169,4.37752517160603,45.911436798076274,3.1121348986982373,3.553125553673824,25.54035682528585
5.972501313501548,5.487746950945104,31.96799304788366,3.337540209927698,1.0,0.0
6.849261820834093,7.571130676638547,87.87888178650651,2.076445421698322,4.011014796235703,15.12983828902916
5.907971641734141,8.16895816657182,57.67838044636022,0.7068902146325682,5.075290130194299,11.000386504441352
5.127015349159248,7.489472116492879,4.497148266847859,0.5,4.727728302266053,28.60611204852284
8.091403531386812,5.944238273826244,48.72908629538856,3.0104416855090985,8.960308703062784,9.71753705
3.0,8.400073390698877,31.76427070463224,2.2168135495147667,6.149812081830074,20.165849695700945
5.923699966000908,6.347868703097138,62.04866669592448,4.113839260242633,6.060903706178301,24.215169693346944
4.987354128,9.453197464225731,29.149585231345988,1.371117092067602,1.7134619308594443,0.074040059
7.213254100290793,9.854071120381487,42.70527117066202,2.7738687226602154,4.270715891765734,13.606296917260988
3.716326495403198,4.561444798774021,55.09974557960914,3.829881308210041,4.026674385352608,10.68363565914062
7.82177626741738,4.557425695595339,62.31510388340243,2.6651695438218224,3.4278376023839843,24.462932468295943
7.984134890241283,6.868393794044692,20.994071858884475,1.226451846647041,3.400238668973307,21.750818408121937
4.551072932147388,8.951360308038428,38.30997528318103,4.718089026484496,1.3837540921167526,12.667979699408178
7.285904054249377,4.680586055851329,35.50109377678088,3.7644699656369474,2.448293590637343,4.525919495839483
7.774088925730293,8.964140071043268,31.933415348525763,2.318203187286601,6.748186805529898,25.38146696
8.410450561624282,6.82098910700327,80.30908480562194,3.155163262040769,4.714170616013636,14.323472234012185
4.796605995075308,8.033102520419702,53.09963421921911,3.163728928055176,3.987195163451332,0.0
4.585608036245133,5.120347682843646,19.782320913299092,3.013416867892767,4.989177330694584,0.0
9.253973832505135,9.793606560385804,63.35723894109552,1.3946041802387077,7.334781357402302,19.376334300729763
5.767165442020572,6.8925993579067795,87.44312394025266,2.7593260968957227,5.008421041751571,2.241938072344814
6.208893737487169,7.493609896139845,65.64930521102293,3.668572561273928,6.080748261862076,33.59647493603613
7.949641785629316,5.376299622228975,14.612600680919734,2.9036217726005966,3.306790315223485,5.629297156406693
5.2461984650957785,5.609671124731674,35.31531854267497,2.8177208018460487,3.762740098506562,14.996392746427238
6.601225880370811,4.0965728761869755,70.33822298373245,2.070540504681252,5.707953770127351,16.591119661603056
8.337616439129587,3.868021608137961,30.846610687624384,1.7768170635892817,8.785307416674227,7.706222607631544
4.868346673986219,8.67821207717359,53.87638856292457,1.2419860909364069,7.859549719029748,0.0
6.249993505906737,3.3133190581256424,60.492681068586734,3.1059716783421605,6.1656561389122775,16.908950976162274
5.309914570016357,5.006725416688434,26.46139056843834,2.3232925331349525,5.302867520321437,7.467600098977418
5.839096871662397,5.334524478468363,43.80949288,1.4268963107631454,7.802138711254342,16.16538427616443
8.778472870196008,6.927033945795356,0.0,3.281126933205704,6.589356646090248,13.77668947761291
9.107595451,6.696844563609078,24.512247173314204,2.030471136373421,1.0,17.632912480718034
7.386751194138195,3.276120803775313,39.9486369721368,1.8137080798067808,2.892138304289556,30.6187012065606
7.798314526941208,5.576161843101852,20.04433636070301,2.10300158903178,5.676280650715864,9.538169872728776
7.757282351851138,6.682433741014298,77.64822608,2.3455285921282347,1.4260648688980555,10.31155345657504
5.991496035866232,7.594013902358435,16.397172440787347,2.8664176564118917,3.204821990486276,0.0
7.357225756275264,8.072087217574055,36.19911026606032,1.799749127208552,3.600370112684052,13.048160489007053
5.057037415,5.238268330767586,47.61481154572183,3.3082991003945663,4.487668187508333,19.098699892749664
5.562145765128072,5.562282277839125,73.82546578132231,2.887383670716684,4.425139583547584,10.16505122428973
6.869797680383842,6.0587863481057065,16.282756976411214,2.088269803232727,4.421759145666346,19.16430500405491
5.408543509528959,5.357247620216497,68.26327504309918,2.372168151541439,6.650615034480627,13.224914745108087
5.090909375246202,6.1379232510249935,45.20466122039174,2.161895244726479,4.469552269098932,1.9773376203101023
5.932153258814576,6.803360379186918,25.36982697904098,2.552691783068557,4.230739735857532,18.119850711831045
8.719500587787842,4.550728474672156,54.24206948526542,3.7158991731503166,2.3016557917129674,12.941678664349828
9.335708730840574,7.718485293977766,48.98119391146941,2.1536509451660244,7.048692404,16.22757821409358
6.951159959568604,7.387619074938563,32.99566245682411,2.651572657434309,3.657004972105028,9.330501167895836
7.873298386817227,4.973041296101597,46.39604169980038,1.9411337821483177,2.8259393439974496,8.445974770091052
6.154758816782891,4.575883781878552,37.29372806,2.925564035362398,5.426181149737942,16.57410807552965
3.9015298101706746,4.4368637191261655,47.27034690502496,2.7211253228138905,3.466117475233874,12.694000879578653
5.659716279047417,7.022950292949618,58.242613490420936,3.563694230940927,3.948094520411412,32.24278249169265
6.537483950988698,6.180422211819669,76.72033632290704,1.8366477714690197,5.516920348638138,22.987305121611648
7.211453922999198,8.514906070694531,20.243690023463017,3.052460256759833,4.347034752440887,20.45004259467688
6.848535842622722,4.802845383292477,87.66066749312533,3.511266842,9.623218750601268,13.225191984985855
6.577531578,6.338103823881738,5.958244009549965,2.149905811401333,4.850342913361604,0.0
6.138050451991766,4.983828261497932,41.964298099288335,2.398437120692026,6.235676437758444,6.9240507238232105
7.515793817068397,9.063642265582667,56.76634412969153,2.652590506731657,1.1166119050141097,8.527065474156819
4.954162332439541,3.3066560848015625,50.61983735470065,2.3107370661244344,3.2787017361705395,12.25015613710086
8.203094066997233,6.256747132332023,32.546009603588125,2.6418553568654044,2.826172610166575,14.666405006100463
6.120473666850394,8.753819643522128,40.83755499285449,3.038748983529448,3.0912405533947425,21.560749654854952
10.0,5.200595049729833,35.139981306823344,2.4088191476594165,5.831075987674005,17.73145561070065
